2401
(196, 600, 0)
(197, 600, 150)
(198, 600, 300)
(199, 600, 450)
(200, 600, 600)
(201, 600, 750)
(202, 600, 900)
(203, 600, 1050)
(204, 600, 1200)
(205, 600, 1350)
(206, 600, 1500)
(207, 600, 1650)
(208, 600, 1800)
(209, 600, 1950)
(210, 600, 2100)
(211, 600, 2250)
(212, 600, 2400)
(213, 600, 2550)
(214, 600, 2700)
(215, 600, 2850)
(216, 600, 3000)
(217, 600, 3150)
(218, 600, 3300)
(219, 600, 3450)
(220, 600, 3600)
(221, 600, 3750)
(222, 600, 3900)
(223, 600, 4050)
(224, 600, 4200)
(225, 600, 4350)
(226, 600, 4500)
(227, 600, 4650)
(228, 600, 4800)
(229, 600, 4950)
(230, 600, 5100)
(231, 600, 5250)
(232, 600, 5400)
(233, 600, 5550)
(234, 600, 5700)
(235, 600, 5850)
(236, 600, 6000)
(237, 600, 6150)
(238, 600, 6300)
(239, 600, 6450)
(240, 600, 6600)
(241, 600, 6750)
(242, 600, 6900)
(243, 600, 7050)
(244, 600, 7200)
(245, 750, 0)
(246, 750, 150)
(247, 750, 300)
(248, 750, 450)
(249, 750, 600)
(250, 750, 750)
(251, 750, 900)
(252, 750, 1050)
(253, 750, 1200)
(254, 750, 1350)
(255, 750, 1500)
(256, 750, 1650)
(257, 750, 1800)
(258, 750, 1950)
(259, 750, 2100)
(260, 750, 2250)
(261, 750, 2400)
(262, 750, 2550)
(263, 750, 2700)
(264, 750, 2850)
(265, 750, 3000)
(266, 750, 3150)
(267, 750, 3300)
(268, 750, 3450)
(269, 750, 3600)
(270, 750, 3750)
(271, 750, 3900)
(272, 750, 4050)
(273, 750, 4200)
(274, 750, 4350)
(275, 750, 4500)
(276, 750, 4650)
(277, 750, 4800)
(278, 750, 4950)
(279, 750, 5100)
(280, 750, 5250)
(281, 750, 5400)
(282, 750, 5550)
(283, 750, 5700)
(284, 750, 5850)
(285, 750, 6000)
(286, 750, 6150)
(287, 750, 6300)
(288, 750, 6450)
(289, 750, 6600)
(290, 750, 6750)
(291, 750, 6900)
(292, 750, 7050)
(293, 750, 7200)
(294, 900, 0)
(295, 900, 150)
(296, 900, 300)
(297, 900, 450)
(298, 900, 600)
(299, 900, 750)
(300, 900, 900)
(301, 900, 1050)
(302, 900, 1200)
(303, 900, 1350)
(304, 900, 1500)
(305, 900, 1650)
(306, 900, 1800)
(307, 900, 1950)
(308, 900, 2100)
(309, 900, 2250)
(310, 900, 2400)
(311, 900, 2550)
(312, 900, 2700)
(313, 900, 2850)
(314, 900, 3000)
(315, 900, 3150)
(316, 900, 3300)
(317, 900, 3450)
(318, 900, 3600)
(319, 900, 3750)
(320, 900, 3900)
(321, 900, 4050)
(322, 900, 4200)
(323, 900, 4350)
(324, 900, 4500)
(325, 900, 4650)
(326, 900, 4800)
(327, 900, 4950)
(328, 900, 5100)
(329, 900, 5250)
(330, 900, 5400)
(331, 900, 5550)
(332, 900, 5700)
(333, 900, 5850)
(334, 900, 6000)
(335, 900, 6150)
(336, 900, 6300)
(337, 900, 6450)
(338, 900, 6600)
(339, 900, 6750)
(340, 900, 6900)
(341, 900, 7050)
(342, 900, 7200)
(343, 1050, 0)
(344, 1050, 150)
(345, 1050, 300)
(346, 1050, 450)
(347, 1050, 600)
(348, 1050, 750)
(349, 1050, 900)
(350, 1050, 1050)
(351, 1050, 1200)
(352, 1050, 1350)
(353, 1050, 1500)
(354, 1050, 1650)
(355, 1050, 1800)
(356, 1050, 1950)
(357, 1050, 2100)
(358, 1050, 2250)
(359, 1050, 2400)
(360, 1050, 2550)
(361, 1050, 2700)
(362, 1050, 2850)
(363, 1050, 3000)
(364, 1050, 3150)
(365, 1050, 3300)
(366, 1050, 3450)
(367, 1050, 3600)
(368, 1050, 3750)
(369, 1050, 3900)
(370, 1050, 4050)
(371, 1050, 4200)
(372, 1050, 4350)
(373, 1050, 4500)
(374, 1050, 4650)
(375, 1050, 4800)
(376, 1050, 4950)
(377, 1050, 5100)
(378, 1050, 5250)
(379, 1050, 5400)
(380, 1050, 5550)
(381, 1050, 5700)
(382, 1050, 5850)
(383, 1050, 6000)
(384, 1050, 6150)
(385, 1050, 6300)
(386, 1050, 6450)
(387, 1050, 6600)
(388, 1050, 6750)
(389, 1050, 6900)
(390, 1050, 7050)
(391, 1050, 7200)
(392, 1200, 0)
(393, 1200, 150)
(394, 1200, 300)
(395, 1200, 450)
(396, 1200, 600)
(397, 1200, 750)
(398, 1200, 900)
(399, 1200, 1050)
(400, 1200, 1200)
(401, 1200, 1350)
(402, 1200, 1500)
(403, 1200, 1650)
(404, 1200, 1800)
(405, 1200, 1950)
(406, 1200, 2100)
(407, 1200, 2250)
(408, 1200, 2400)
(409, 1200, 2550)
(410, 1200, 2700)
(411, 1200, 2850)
(412, 1200, 3000)
(413, 1200, 3150)
(414, 1200, 3300)
(415, 1200, 3450)
(416, 1200, 3600)
(417, 1200, 3750)
(418, 1200, 3900)
(419, 1200, 4050)
(420, 1200, 4200)
(421, 1200, 4350)
(422, 1200, 4500)
(423, 1200, 4650)
(424, 1200, 4800)
(425, 1200, 4950)
(426, 1200, 5100)
(427, 1200, 5250)
(428, 1200, 5400)
(429, 1200, 5550)
(430, 1200, 5700)
(431, 1200, 5850)
(432, 1200, 6000)
(433, 1200, 6150)
(434, 1200, 6300)
(435, 1200, 6450)
(436, 1200, 6600)
(437, 1200, 6750)
(438, 1200, 6900)
(439, 1200, 7050)
(440, 1200, 7200)
(441, 1350, 0)
(442, 1350, 150)
(443, 1350, 300)
(444, 1350, 450)
(445, 1350, 600)
(446, 1350, 750)
(447, 1350, 900)
(448, 1350, 1050)
(449, 1350, 1200)
(450, 1350, 1350)
(451, 1350, 1500)
(452, 1350, 1650)
(453, 1350, 1800)
(454, 1350, 1950)
(455, 1350, 2100)
(456, 1350, 2250)
(457, 1350, 2400)
(458, 1350, 2550)
(459, 1350, 2700)
(460, 1350, 2850)
(461, 1350, 3000)
(462, 1350, 3150)
(463, 1350, 3300)
(464, 1350, 3450)
(465, 1350, 3600)
(466, 1350, 3750)
(467, 1350, 3900)
(468, 1350, 4050)
(469, 1350, 4200)
(470, 1350, 4350)
(471, 1350, 4500)
(472, 1350, 4650)
(473, 1350, 4800)
(474, 1350, 4950)
(475, 1350, 5100)
(476, 1350, 5250)
(477, 1350, 5400)
(478, 1350, 5550)
(479, 1350, 5700)
(480, 1350, 5850)
(481, 1350, 6000)
(482, 1350, 6150)
(483, 1350, 6300)
(484, 1350, 6450)
(485, 1350, 6600)
(486, 1350, 6750)
(487, 1350, 6900)
(488, 1350, 7050)
(489, 1350, 7200)
(490, 1500, 0)
(491, 1500, 150)
(492, 1500, 300)
(493, 1500, 450)
(494, 1500, 600)
(495, 1500, 750)
(496, 1500, 900)
(497, 1500, 1050)
(498, 1500, 1200)
(499, 1500, 1350)
(500, 1500, 1500)
(501, 1500, 1650)
(502, 1500, 1800)
(503, 1500, 1950)
(504, 1500, 2100)
(505, 1500, 2250)
(506, 1500, 2400)
(507, 1500, 2550)
(508, 1500, 2700)
(509, 1500, 2850)
(510, 1500, 3000)
(511, 1500, 3150)
(512, 1500, 3300)
(513, 1500, 3450)
(514, 1500, 3600)
(515, 1500, 3750)
(516, 1500, 3900)
(517, 1500, 4050)
(518, 1500, 4200)
(519, 1500, 4350)
(520, 1500, 4500)
(521, 1500, 4650)
(522, 1500, 4800)
(523, 1500, 4950)
(524, 1500, 5100)
(525, 1500, 5250)
(526, 1500, 5400)
(527, 1500, 5550)
(528, 1500, 5700)
(529, 1500, 5850)
(530, 1500, 6000)
(531, 1500, 6150)
(532, 1500, 6300)
(533, 1500, 6450)
(534, 1500, 6600)
(535, 1500, 6750)
(536, 1500, 6900)
(537, 1500, 7050)
(538, 1500, 7200)
(539, 1650, 0)
(540, 1650, 150)
(541, 1650, 300)
(542, 1650, 450)
(543, 1650, 600)
(544, 1650, 750)
(545, 1650, 900)
(546, 1650, 1050)
(547, 1650, 1200)
(548, 1650, 1350)
(549, 1650, 1500)
(550, 1650, 1650)
(551, 1650, 1800)
(552, 1650, 1950)
(553, 1650, 2100)
(554, 1650, 2250)
(555, 1650, 2400)
(556, 1650, 2550)
(557, 1650, 2700)
(558, 1650, 2850)
(559, 1650, 3000)
(560, 1650, 3150)
(561, 1650, 3300)
(562, 1650, 3450)
(563, 1650, 3600)
(564, 1650, 3750)
(565, 1650, 3900)
(566, 1650, 4050)
(567, 1650, 4200)
(568, 1650, 4350)
(569, 1650, 4500)
(570, 1650, 4650)
(571, 1650, 4800)
(572, 1650, 4950)
(573, 1650, 5100)
(574, 1650, 5250)
(575, 1650, 5400)
(576, 1650, 5550)
(577, 1650, 5700)
(578, 1650, 5850)
(579, 1650, 6000)
(580, 1650, 6150)
(581, 1650, 6300)
(582, 1650, 6450)
(583, 1650, 6600)
(584, 1650, 6750)
(585, 1650, 6900)
(586, 1650, 7050)
(587, 1650, 7200)
(588, 1800, 0)
(589, 1800, 150)
(590, 1800, 300)
(591, 1800, 450)
(592, 1800, 600)
(593, 1800, 750)
(594, 1800, 900)
(595, 1800, 1050)
(596, 1800, 1200)
(597, 1800, 1350)
(598, 1800, 1500)
(599, 1800, 1650)
(600, 1800, 1800)
(601, 1800, 1950)
(602, 1800, 2100)
(603, 1800, 2250)
(604, 1800, 2400)
(605, 1800, 2550)
(606, 1800, 2700)
(607, 1800, 2850)
(608, 1800, 3000)
(609, 1800, 3150)
(610, 1800, 3300)
(611, 1800, 3450)
(612, 1800, 3600)
(613, 1800, 3750)
(614, 1800, 3900)
(615, 1800, 4050)
(616, 1800, 4200)
(617, 1800, 4350)
(618, 1800, 4500)
(619, 1800, 4650)
(620, 1800, 4800)
(621, 1800, 4950)
(622, 1800, 5100)
(623, 1800, 5250)
(624, 1800, 5400)
(625, 1800, 5550)
(626, 1800, 5700)
(627, 1800, 5850)
(628, 1800, 6000)
(629, 1800, 6150)
(630, 1800, 6300)
(631, 1800, 6450)
(632, 1800, 6600)
(633, 1800, 6750)
(634, 1800, 6900)
(635, 1800, 7050)
(636, 1800, 7200)
(637, 1950, 0)
(638, 1950, 150)
(639, 1950, 300)
(640, 1950, 450)
(641, 1950, 600)
(642, 1950, 750)
(643, 1950, 900)
(644, 1950, 1050)
(645, 1950, 1200)
(646, 1950, 1350)
(647, 1950, 1500)
(648, 1950, 1650)
(649, 1950, 1800)
(650, 1950, 1950)
(651, 1950, 2100)
(652, 1950, 2250)
(653, 1950, 2400)
(654, 1950, 2550)
(655, 1950, 2700)
(656, 1950, 2850)
(657, 1950, 3000)
(658, 1950, 3150)
(659, 1950, 3300)
(660, 1950, 3450)
(661, 1950, 3600)
(662, 1950, 3750)
(663, 1950, 3900)
(664, 1950, 4050)
(665, 1950, 4200)
(666, 1950, 4350)
(667, 1950, 4500)
(668, 1950, 4650)
(669, 1950, 4800)
(670, 1950, 4950)
(671, 1950, 5100)
(672, 1950, 5250)
(673, 1950, 5400)
(674, 1950, 5550)
(675, 1950, 5700)
(676, 1950, 5850)
(677, 1950, 6000)
(678, 1950, 6150)
(679, 1950, 6300)
(680, 1950, 6450)
(681, 1950, 6600)
(682, 1950, 6750)
(683, 1950, 6900)
(684, 1950, 7050)
(685, 1950, 7200)
(686, 2100, 0)
(687, 2100, 150)
(688, 2100, 300)
(689, 2100, 450)
(690, 2100, 600)
(691, 2100, 750)
(692, 2100, 900)
(693, 2100, 1050)
(694, 2100, 1200)
(695, 2100, 1350)
(696, 2100, 1500)
(697, 2100, 1650)
(698, 2100, 1800)
(699, 2100, 1950)
(700, 2100, 2100)
(701, 2100, 2250)
(702, 2100, 2400)
(703, 2100, 2550)
(704, 2100, 2700)
(705, 2100, 2850)
(706, 2100, 3000)
(707, 2100, 3150)
(708, 2100, 3300)
(709, 2100, 3450)
(710, 2100, 3600)
(711, 2100, 3750)
(712, 2100, 3900)
(713, 2100, 4050)
(714, 2100, 4200)
(715, 2100, 4350)
(716, 2100, 4500)
(717, 2100, 4650)
(718, 2100, 4800)
(719, 2100, 4950)
(720, 2100, 5100)
(721, 2100, 5250)
(722, 2100, 5400)
(723, 2100, 5550)
(724, 2100, 5700)
(725, 2100, 5850)
(726, 2100, 6000)
(727, 2100, 6150)
(728, 2100, 6300)
(729, 2100, 6450)
(730, 2100, 6600)
(731, 2100, 6750)
(732, 2100, 6900)
(733, 2100, 7050)
(734, 2100, 7200)
(735, 2250, 0)
(736, 2250, 150)
(737, 2250, 300)
(738, 2250, 450)
(739, 2250, 600)
(740, 2250, 750)
(741, 2250, 900)
(742, 2250, 1050)
(743, 2250, 1200)
(744, 2250, 1350)
(745, 2250, 1500)
(746, 2250, 1650)
(747, 2250, 1800)
(748, 2250, 1950)
(749, 2250, 2100)
(750, 2250, 2250)
(751, 2250, 2400)
(752, 2250, 2550)
(753, 2250, 2700)
(754, 2250, 2850)
(755, 2250, 3000)
(756, 2250, 3150)
(757, 2250, 3300)
(758, 2250, 3450)
(759, 2250, 3600)
(760, 2250, 3750)
(761, 2250, 3900)
(762, 2250, 4050)
(763, 2250, 4200)
(764, 2250, 4350)
(765, 2250, 4500)
(766, 2250, 4650)
(767, 2250, 4800)
(768, 2250, 4950)
(769, 2250, 5100)
(770, 2250, 5250)
(771, 2250, 5400)
(772, 2250, 5550)
(773, 2250, 5700)
(774, 2250, 5850)
(775, 2250, 6000)
(776, 2250, 6150)
(777, 2250, 6300)
(778, 2250, 6450)
(779, 2250, 6600)
(780, 2250, 6750)
(781, 2250, 6900)
(782, 2250, 7050)
(783, 2250, 7200)
(784, 2400, 0)
(785, 2400, 150)
(786, 2400, 300)
(787, 2400, 450)
(788, 2400, 600)
(789, 2400, 750)
(790, 2400, 900)
(791, 2400, 1050)
(792, 2400, 1200)
(793, 2400, 1350)
(794, 2400, 1500)
(795, 2400, 1650)
(796, 2400, 1800)
(797, 2400, 1950)
(798, 2400, 2100)
(799, 2400, 2250)
(800, 2400, 2400)
(801, 2400, 2550)
(802, 2400, 2700)
(803, 2400, 2850)
(804, 2400, 3000)
(805, 2400, 3150)
(806, 2400, 3300)
(807, 2400, 3450)
(808, 2400, 3600)
(809, 2400, 3750)
(810, 2400, 3900)
(811, 2400, 4050)
(812, 2400, 4200)
(813, 2400, 4350)
(814, 2400, 4500)
(815, 2400, 4650)
(816, 2400, 4800)
(817, 2400, 4950)
(818, 2400, 5100)
(819, 2400, 5250)
(820, 2400, 5400)
(821, 2400, 5550)
(822, 2400, 5700)
(823, 2400, 5850)
(824, 2400, 6000)
(825, 2400, 6150)
(826, 2400, 6300)
(827, 2400, 6450)
(828, 2400, 6600)
(829, 2400, 6750)
(830, 2400, 6900)
(831, 2400, 7050)
(832, 2400, 7200)
(833, 2550, 0)
(834, 2550, 150)
(835, 2550, 300)
(836, 2550, 450)
(837, 2550, 600)
(838, 2550, 750)
(839, 2550, 900)
(840, 2550, 1050)
(841, 2550, 1200)
(842, 2550, 1350)
(843, 2550, 1500)
(844, 2550, 1650)
(845, 2550, 1800)
(846, 2550, 1950)
(847, 2550, 2100)
(848, 2550, 2250)
(849, 2550, 2400)
(850, 2550, 2550)
(851, 2550, 2700)
(852, 2550, 2850)
(853, 2550, 3000)
(854, 2550, 3150)
(855, 2550, 3300)
(856, 2550, 3450)
(857, 2550, 3600)
(858, 2550, 3750)
(859, 2550, 3900)
(860, 2550, 4050)
(861, 2550, 4200)
(862, 2550, 4350)
(863, 2550, 4500)
(864, 2550, 4650)
(865, 2550, 4800)
(866, 2550, 4950)
(867, 2550, 5100)
(868, 2550, 5250)
(869, 2550, 5400)
(870, 2550, 5550)
(871, 2550, 5700)
(872, 2550, 5850)
(873, 2550, 6000)
(874, 2550, 6150)
(875, 2550, 6300)
(876, 2550, 6450)
(877, 2550, 6600)
(878, 2550, 6750)
(879, 2550, 6900)
(880, 2550, 7050)
(881, 2550, 7200)
(882, 2700, 0)
(883, 2700, 150)
(884, 2700, 300)
(885, 2700, 450)
(886, 2700, 600)
(887, 2700, 750)
(888, 2700, 900)
(889, 2700, 1050)
(890, 2700, 1200)
(891, 2700, 1350)
(892, 2700, 1500)
(893, 2700, 1650)
(894, 2700, 1800)
(895, 2700, 1950)
(896, 2700, 2100)
(897, 2700, 2250)
(898, 2700, 2400)
(899, 2700, 2550)
(900, 2700, 2700)
(901, 2700, 2850)
(902, 2700, 3000)
(903, 2700, 3150)
(904, 2700, 3300)
(905, 2700, 3450)
(906, 2700, 3600)
(907, 2700, 3750)
(908, 2700, 3900)
(909, 2700, 4050)
(910, 2700, 4200)
(911, 2700, 4350)
(912, 2700, 4500)
(913, 2700, 4650)
(914, 2700, 4800)
(915, 2700, 4950)
(916, 2700, 5100)
(917, 2700, 5250)
(918, 2700, 5400)
(919, 2700, 5550)
(920, 2700, 5700)
(921, 2700, 5850)
(922, 2700, 6000)
(923, 2700, 6150)
(924, 2700, 6300)
(925, 2700, 6450)
(926, 2700, 6600)
(927, 2700, 6750)
(928, 2700, 6900)
(929, 2700, 7050)
(930, 2700, 7200)
(931, 2850, 0)
(932, 2850, 150)
(933, 2850, 300)
(934, 2850, 450)
(935, 2850, 600)
(936, 2850, 750)
(937, 2850, 900)
(938, 2850, 1050)
(939, 2850, 1200)
(940, 2850, 1350)
(941, 2850, 1500)
(942, 2850, 1650)
(943, 2850, 1800)
(944, 2850, 1950)
(945, 2850, 2100)
(946, 2850, 2250)
(947, 2850, 2400)
(948, 2850, 2550)
(949, 2850, 2700)
(950, 2850, 2850)
(951, 2850, 3000)
(952, 2850, 3150)
(953, 2850, 3300)
(954, 2850, 3450)
(955, 2850, 3600)
(956, 2850, 3750)
(957, 2850, 3900)
(958, 2850, 4050)
(959, 2850, 4200)
(960, 2850, 4350)
(961, 2850, 4500)
(962, 2850, 4650)
(963, 2850, 4800)
(964, 2850, 4950)
(965, 2850, 5100)
(966, 2850, 5250)
(967, 2850, 5400)
(968, 2850, 5550)
(969, 2850, 5700)
(970, 2850, 5850)
(971, 2850, 6000)
(972, 2850, 6150)
(973, 2850, 6300)
(974, 2850, 6450)
(975, 2850, 6600)
(976, 2850, 6750)
(977, 2850, 6900)
(978, 2850, 7050)
(979, 2850, 7200)
(980, 3000, 0)
(981, 3000, 150)
(982, 3000, 300)
(983, 3000, 450)
(984, 3000, 600)
(985, 3000, 750)
(986, 3000, 900)
(987, 3000, 1050)
(988, 3000, 1200)
(989, 3000, 1350)
(990, 3000, 1500)
(991, 3000, 1650)
(992, 3000, 1800)
(993, 3000, 1950)
(994, 3000, 2100)
(995, 3000, 2250)
(996, 3000, 2400)
(997, 3000, 2550)
(998, 3000, 2700)
(999, 3000, 2850)
(1000, 3000, 3000)
(1001, 3000, 3150)
(1002, 3000, 3300)
(1003, 3000, 3450)
(1004, 3000, 3600)
(1005, 3000, 3750)
(1006, 3000, 3900)
(1007, 3000, 4050)
(1008, 3000, 4200)
(1009, 3000, 4350)
(1010, 3000, 4500)
(1011, 3000, 4650)
(1012, 3000, 4800)
(1013, 3000, 4950)
(1014, 3000, 5100)
(1015, 3000, 5250)
(1016, 3000, 5400)
(1017, 3000, 5550)
(1018, 3000, 5700)
(1019, 3000, 5850)
(1020, 3000, 6000)
(1021, 3000, 6150)
(1022, 3000, 6300)
(1023, 3000, 6450)
(1024, 3000, 6600)
(1025, 3000, 6750)
(1026, 3000, 6900)
(1027, 3000, 7050)
(1028, 3000, 7200)
(1029, 3150, 0)
(1030, 3150, 150)
(1031, 3150, 300)
(1032, 3150, 450)
(1033, 3150, 600)
(1034, 3150, 750)
(1035, 3150, 900)
(1036, 3150, 1050)
(1037, 3150, 1200)
(1038, 3150, 1350)
(1039, 3150, 1500)
(1040, 3150, 1650)
(1041, 3150, 1800)
(1042, 3150, 1950)
(1043, 3150, 2100)
(1044, 3150, 2250)
(1045, 3150, 2400)
(1046, 3150, 2550)
(1047, 3150, 2700)
(1048, 3150, 2850)
(1049, 3150, 3000)
(1050, 3150, 3150)
(1051, 3150, 3300)
(1052, 3150, 3450)
(1053, 3150, 3600)
(1054, 3150, 3750)
(1055, 3150, 3900)
(1056, 3150, 4050)
(1057, 3150, 4200)
(1058, 3150, 4350)
(1059, 3150, 4500)
(1060, 3150, 4650)
(1061, 3150, 4800)
(1062, 3150, 4950)
(1063, 3150, 5100)
(1064, 3150, 5250)
(1065, 3150, 5400)
(1066, 3150, 5550)
(1067, 3150, 5700)
(1068, 3150, 5850)
(1069, 3150, 6000)
(1070, 3150, 6150)
(1071, 3150, 6300)
(1072, 3150, 6450)
(1073, 3150, 6600)
(1074, 3150, 6750)
(1075, 3150, 6900)
(1076, 3150, 7050)
(1077, 3150, 7200)
(1078, 3300, 0)
(1079, 3300, 150)
(1080, 3300, 300)
(1081, 3300, 450)
(1082, 3300, 600)
(1083, 3300, 750)
(1084, 3300, 900)
(1085, 3300, 1050)
(1086, 3300, 1200)
(1087, 3300, 1350)
(1088, 3300, 1500)
(1089, 3300, 1650)
(1090, 3300, 1800)
(1091, 3300, 1950)
(1092, 3300, 2100)
(1093, 3300, 2250)
(1094, 3300, 2400)
(1095, 3300, 2550)
(1096, 3300, 2700)
(1097, 3300, 2850)
(1098, 3300, 3000)
(1099, 3300, 3150)
(1100, 3300, 3300)
(1101, 3300, 3450)
(1102, 3300, 3600)
(1103, 3300, 3750)
(1104, 3300, 3900)
(1105, 3300, 4050)
(1106, 3300, 4200)
(1107, 3300, 4350)
(1108, 3300, 4500)
(1109, 3300, 4650)
(1110, 3300, 4800)
(1111, 3300, 4950)
(1112, 3300, 5100)
(1113, 3300, 5250)
(1114, 3300, 5400)
(1115, 3300, 5550)
(1116, 3300, 5700)
(1117, 3300, 5850)
(1118, 3300, 6000)
(1119, 3300, 6150)
(1120, 3300, 6300)
(1121, 3300, 6450)
(1122, 3300, 6600)
(1123, 3300, 6750)
(1124, 3300, 6900)
(1125, 3300, 7050)
(1126, 3300, 7200)
(1127, 3450, 0)
(1128, 3450, 150)
(1129, 3450, 300)
(1130, 3450, 450)
(1131, 3450, 600)
(1132, 3450, 750)
(1133, 3450, 900)
(1134, 3450, 1050)
(1135, 3450, 1200)
(1136, 3450, 1350)
(1137, 3450, 1500)
(1138, 3450, 1650)
(1139, 3450, 1800)
(1140, 3450, 1950)
(1141, 3450, 2100)
(1142, 3450, 2250)
(1143, 3450, 2400)
(1144, 3450, 2550)
(1145, 3450, 2700)
(1146, 3450, 2850)
(1147, 3450, 3000)
(1148, 3450, 3150)
(1149, 3450, 3300)
(1150, 3450, 3450)
(1151, 3450, 3600)
(1152, 3450, 3750)
(1153, 3450, 3900)
(1154, 3450, 4050)
(1155, 3450, 4200)
(1156, 3450, 4350)
(1157, 3450, 4500)
(1158, 3450, 4650)
(1159, 3450, 4800)
(1160, 3450, 4950)
(1161, 3450, 5100)
(1162, 3450, 5250)
(1163, 3450, 5400)
(1164, 3450, 5550)
(1165, 3450, 5700)
(1166, 3450, 5850)
(1167, 3450, 6000)
(1168, 3450, 6150)
(1169, 3450, 6300)
(1170, 3450, 6450)
(1171, 3450, 6600)
(1172, 3450, 6750)
(1173, 3450, 6900)
(1174, 3450, 7050)
(1175, 3450, 7200)
(1176, 3600, 0)
(1177, 3600, 150)
(1178, 3600, 300)
(1179, 3600, 450)
(1180, 3600, 600)
(1181, 3600, 750)
(1182, 3600, 900)
(1183, 3600, 1050)
(1184, 3600, 1200)
(1185, 3600, 1350)
(1186, 3600, 1500)
(1187, 3600, 1650)
(1188, 3600, 1800)
(1189, 3600, 1950)
(1190, 3600, 2100)
(1191, 3600, 2250)
(1192, 3600, 2400)
